age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,R
20,13,1,1,0,0,40,0
18,5,1,1,0,0,20,0
30,9,1,1,5013,0,40,0
20,13,1,0,0,0,43,0
40,10,0,1,0,0,40,0
20,14,0,1,0,0,20,0
40,9,0,0,0,0,40,0
20,4,0,1,0,0,36,0
20,9,1,1,0,0,20,0
40,10,1,1,0,1628,40,0
20,9,0,1,0,0,40,0
30,14,1,1,0,1902,50,1
30,9,1,1,1506,0,40,0
30,10,0,1,0,0,40,0
19,9,1,0,0,0,16,0
20,4,1,1,0,0,40,0
40,14,1,1,0,0,60,0
30,13,1,1,6849,0,60,0
40,7,1,1,0,0,40,0
70,9,1,1,0,0,24,0
60,14,1,0,0,0,40,1
50,13,1,1,0,0,50,0
40,10,1,1,0,0,50,0
30,10,1,0,0,0,40,0
30,9,1,1,0,0,18,0
20,13,0,0,0,0,20,0
40,10,0,1,15024,0,99,1
20,10,1,1,0,0,40,0
20,9,1,1,3781,0,50,0
30,10,1,1,3103,0,40,0
19,9,1,1,0,0,25,0
50,10,1,1,0,0,40,0
50,14,1,1,0,0,50,0
40,10,1,1,0,0,50,0
30,14,1,0,0,0,40,1
30,13,1,1,0,0,45,0
20,10,1,1,0,0,10,0
50,14,1,0,0,0,40,1
40,10,1,1,0,0,50,0
20,9,1,0,5178,0,40,1
20,9,1,0,0,0,40,0
30,9,1,0,0,0,42,0
60,10,1,1,7298,0,40,1
40,9,1,0,0,0,32,0
30,13,1,1,0,1590,50,0
40,13,1,1,0,0,40,0
30,13,1,0,0,0,50,1
30,13,1,0,0,0,24,0
30,13,1,1,0,0,45,0
18,10,1,0,0,0,20,0
40,10,1,1,7688,0,40,1
60,9,1,0,0,0,24,0
20,10,1,1,0,0,50,0
17,7,1,1,0,0,12,0
20,12,1,1,0,0,20,0
40,5,1,1,0,2231,40,0
50,9,1,0,0,0,40,0
50,10,1,1,0,0,37,0
30,9,1,1,0,0,40,0
40,10,1,0,0,0,40,0
40,13,1,1,0,0,60,0
40,9,1,0,0,0,37,0
30,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
30,9,1,0,0,0,40,0
20,9,1,0,0,0,38,0
19,10,1,0,0,0,12,0
30,13,1,1,7298,0,45,1
40,10,1,1,0,0,50,0
19,10,0,0,0,0,20,0
30,10,1,1,0,0,45,0
40,11,1,1,0,0,40,0
30,9,1,1,0,0,48,0
50,13,1,1,0,0,40,0
70,12,1,1,0,0,4,0
60,10,0,1,0,0,32,0
30,5,0,1,0,0,45,0
30,11,1,1,0,0,42,1
40,10,1,1,0,0,40,0
20,10,1,1,0,0,50,0
18,7,1,1,0,0,16,0
40,13,1,1,7688,0,40,1
40,10,1,1,0,0,50,0
30,9,1,1,0,0,60,0
50,9,1,0,0,0,40,0
30,9,1,1,0,1485,48,0
40,11,1,1,0,0,50,0
30,5,1,1,3137,0,40,0
30,10,1,0,0,0,40,0
30,10,1,1,0,0,40,0
30,14,1,1,0,0,50,0
20,9,1,0,0,0,40,0
30,13,1,1,0,0,52,0
20,13,1,0,0,0,40,0
50,9,1,1,0,0,40,0
30,9,1,1,0,0,60,0
40,10,1,1,0,0,40,0
20,9,1,0,0,0,30,0
30,7,0,1,2635,0,37,0
40,10,1,1,0,0,24,0
30,7,0,1,0,0,40,0
20,9,0,1,0,0,40,0
30,6,1,1,0,0,40,0
50,11,1,1,0,0,57,0
50,9,1,0,0,0,25,0
50,9,0,0,0,0,40,0
50,14,1,1,0,0,40,0
20,6,1,1,0,0,55,0
50,15,1,1,0,0,52,1
40,10,1,1,0,0,40,0
30,10,1,1,0,0,50,0
20,10,1,1,2885,0,43,0
70,4,1,0,0,0,99,0
20,5,1,1,0,0,40,0
60,14,1,1,0,0,45,0
20,10,1,1,0,0,24,0
30,13,1,1,0,0,40,0
40,9,1,1,0,0,60,0
17,7,1,1,0,0,30,0
50,9,1,1,0,1485,40,0
50,6,1,1,0,0,45,0
20,13,1,1,0,0,40,0
30,9,0,1,0,0,40,0
20,9,1,1,0,0,40,0
30,10,0,1,0,0,40,0
30,15,1,0,0,0,50,1
60,13,1,1,0,0,40,0
30,13,1,1,0,0,40,0
30,9,0,0,0,0,35,0
30,12,1,1,0,0,40,0
40,13,1,0,0,0,35,0
40,10,1,1,0,0,40,0
20,7,1,1,0,0,40,0
20,13,0,1,0,0,40,0
60,9,1,1,0,0,40,0
50,12,1,0,3942,0,40,0
20,8,1,0,0,0,30,0
40,9,1,0,0,0,32,0
30,14,1,0,14084,0,50,1
30,9,1,1,14344,0,40,1
40,9,1,1,0,0,48,0
20,10,1,0,0,0,40,0
20,10,1,0,0,0,40,0
50,13,1,1,0,0,50,0
50,9,1,0,0,0,49,0
40,3,1,1,0,0,40,0
30,3,1,1,0,0,32,0
40,10,1,1,0,0,40,0
50,9,1,1,0,0,55,0
60,10,1,0,15024,0,34,1
30,10,1,1,0,0,40,0
20,13,1,0,0,0,40,0
30,15,1,1,0,0,70,1
30,11,1,1,0,0,40,0
20,3,1,1,0,0,25,0
40,10,1,0,0,0,40,0
50,9,0,1,0,0,40,0
40,12,1,0,0,0,40,0
40,14,1,1,0,0,35,0
50,10,1,1,0,1485,40,0
30,9,1,1,0,0,40,0
20,10,1,1,0,0,40,0
50,10,1,0,0,0,40,1
17,7,1,0,0,0,30,0
20,7,1,1,0,0,40,0
20,10,1,1,0,0,40,0
20,9,1,0,0,0,40,0
30,12,1,1,0,0,60,0
30,9,1,1,0,0,30,0
40,12,1,1,0,0,25,0
30,14,1,1,27828,0,60,1
30,14,1,1,0,0,40,0
30,13,1,1,0,0,40,0
40,14,1,1,0,0,40,0
20,13,1,0,0,0,40,0
20,9,1,1,0,0,40,0
30,3,0,1,0,0,40,0
19,9,1,1,0,0,30,0
40,14,1,0,0,0,45,1
30,9,1,1,0,0,50,0
30,13,0,1,0,0,38,0
20,9,1,1,0,0,40,0
50,9,1,1,0,0,80,0
30,9,1,1,0,1573,40,0
40,9,1,0,0,0,45,0
40,7,0,0,0,0,35,0
40,9,1,1,0,0,60,0
20,13,1,1,0,1485,60,0
50,10,1,1,0,0,40,0
40,9,1,1,0,0,55,0
60,7,1,1,0,0,40,0
20,9,1,1,0,0,40,0
60,6,1,1,3273,0,45,0
60,7,1,0,0,0,20,0
20,9,1,0,0,0,19,0
70,1,0,0,0,0,48,0
60,10,1,0,0,0,15,0
40,13,1,1,0,0,60,0
30,10,1,1,0,0,60,0
20,15,1,0,0,0,55,1
50,13,1,0,0,0,50,1
70,15,1,1,0,0,40,0
50,4,1,0,0,0,40,0
40,13,1,0,0,0,37,0
30,9,1,1,0,0,30,0
50,9,1,0,0,0,40,0
40,9,0,0,0,0,40,0
40,9,1,1,0,0,40,0
60,9,0,1,0,0,40,0
20,9,1,0,0,0,40,0
30,9,1,1,2036,0,30,0
40,16,1,0,0,1977,20,1
40,14,1,1,0,0,45,0
20,9,1,0,0,0,40,0
40,14,1,1,0,0,60,0
30,12,1,0,0,0,40,0
30,10,1,1,0,0,40,0
50,9,1,0,0,0,24,1
20,10,0,0,0,0,40,0
20,5,1,1,0,0,45,0
70,2,0,0,0,0,40,0
50,14,1,1,0,0,50,0
60,9,1,1,0,0,40,0
40,9,1,1,0,0,40,0
30,13,0,1,0,1887,40,1
20,7,0,0,2829,0,14,0
20,9,1,1,0,0,40,0
30,9,1,0,0,0,56,0
50,13,1,0,0,0,42,1
50,9,1,1,0,0,40,0
60,7,1,1,0,0,35,0
20,10,1,1,0,0,20,0
17,7,1,0,0,0,20,0
20,4,1,0,0,0,40,0
30,9,1,0,0,0,36,0
30,10,1,0,0,1726,38,0
50,7,0,1,0,0,15,0
50,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
60,16,1,1,0,0,60,1
20,13,1,1,0,0,40,0
40,9,1,1,0,1977,45,0
40,10,1,0,4064,0,15,0
30,13,0,1,0,0,55,0
20,13,1,1,0,0,40,0
50,9,1,1,0,0,50,0
30,9,1,1,0,0,25,0
50,9,1,0,0,0,40,0
30,10,1,0,7688,0,20,1
30,9,1,1,3137,0,40,0
30,9,1,1,0,0,40,0
20,12,1,1,0,0,48,0
30,9,1,1,0,0,50,0
50,9,1,1,0,0,40,0
40,11,1,1,0,0,40,0
30,6,1,1,0,0,18,0
30,9,0,1,0,0,60,0
40,9,1,1,0,0,40,0
20,9,1,0,0,0,35,0
20,13,1,0,0,0,40,0
50,14,1,1,0,0,40,0
40,9,1,0,0,0,50,0
40,9,0,1,0,0,25,0
20,13,1,0,0,0,20,0
40,9,1,1,914,0,40,0
40,10,1,1,0,0,40,0
50,9,1,1,0,0,60,0
20,9,0,0,0,0,40,0
19,7,1,1,0,0,30,0
30,12,1,1,0,0,50,1
30,9,1,1,0,0,54,0
60,6,1,1,0,0,40,0
60,16,1,1,0,2377,60,1
30,13,1,1,0,0,45,0
20,9,1,1,0,0,70,0
50,6,1,1,0,0,40,0
40,15,1,1,99999,0,60,1
50,10,1,1,0,0,36,0
19,10,1,1,0,0,40,0
60,9,0,0,0,0,40,0
20,11,1,1,0,0,20,0
30,9,1,1,0,0,86,0
50,16,1,0,0,0,50,1
40,16,1,1,0,0,40,1
20,6,1,1,0,0,40,0
20,6,0,1,0,0,40,0
60,10,1,0,0,0,40,0
60,6,1,1,0,0,40,0
40,10,1,1,0,0,51,0
50,10,1,1,0,0,45,0
20,2,0,1,0,0,35,0
40,9,1,1,0,0,40,0
20,11,1,1,0,0,40,0
40,13,1,1,0,0,40,0
30,3,1,0,0,0,40,0
20,10,1,1,0,0,16,0
30,9,1,1,0,0,40,0
30,9,0,1,0,0,40,0
20,10,0,0,0,0,40,0
18,10,1,0,0,0,30,0
40,9,1,0,0,0,30,0
20,10,1,1,0,0,25,0
40,10,0,1,0,0,40,0
40,13,1,1,0,0,53,0
20,13,1,1,0,0,50,0
20,11,1,0,0,0,30,0
50,3,1,1,0,0,40,0
40,11,0,1,0,0,40,0
40,9,1,1,0,0,40,0
20,10,0,0,0,0,20,0
19,9,1,1,0,0,35,0
40,4,1,0,0,0,40,0
30,9,1,1,0,1887,60,1
30,8,1,1,0,0,40,0
30,9,1,1,0,0,10,0
20,10,1,1,0,0,40,0
30,11,1,1,0,0,54,0
40,14,1,0,0,0,50,1
50,5,0,1,0,0,52,0
30,15,1,1,0,0,50,1
40,10,1,1,1831,0,50,0
20,10,1,1,0,0,50,0
50,9,1,1,0,0,30,0
40,5,0,0,0,0,40,0
30,11,1,1,0,0,40,0
50,12,1,1,0,0,20,0
20,6,0,0,0,0,50,0
20,9,1,0,0,0,40,0
30,13,1,1,0,0,50,0
20,13,1,1,0,0,40,0
20,13,0,1,0,0,35,0
40,13,1,1,0,0,60,0
30,14,1,0,0,0,50,1
20,11,1,1,0,0,40,0
50,13,1,1,0,0,50,0
30,9,1,1,0,0,40,0
20,10,1,1,0,0,57,0
30,9,1,1,0,0,35,0
40,7,1,1,0,0,40,0
30,10,1,1,0,0,48,0
30,10,0,1,0,0,40,0
70,9,1,0,0,0,22,0
30,9,1,1,0,0,40,0
50,9,1,1,2414,0,15,0
17,7,1,0,0,0,15,0
20,13,1,0,0,0,40,0
20,10,1,0,0,0,16,0
40,13,0,1,0,0,40,0
50,11,1,1,15024,0,40,1
70,5,1,1,0,0,13,0
70,13,1,1,3818,0,14,0
30,11,1,1,0,0,70,0
30,11,1,1,0,0,60,0
50,9,1,1,0,0,38,0
40,9,0,1,0,0,40,0
40,13,1,1,0,0,60,0
30,9,1,1,0,0,50,0
50,9,1,1,0,0,50,0
20,10,0,0,0,0,40,0
20,12,1,1,0,0,15,0
20,9,1,0,0,0,40,0
20,9,1,1,0,0,40,0
50,13,1,1,0,0,40,0
18,7,1,1,0,0,15,0
40,15,1,1,0,0,60,1
40,9,1,1,0,0,60,0
30,9,1,0,0,0,50,0
30,12,1,1,0,0,55,0
17,7,1,1,0,0,20,0
60,13,1,1,0,0,10,0
30,13,0,1,0,0,40,0
18,10,1,0,0,0,32,0
30,10,1,1,0,0,58,0
19,9,1,0,0,0,40,0
50,10,1,1,0,0,60,0
40,10,0,0,0,0,36,0
40,10,1,1,0,0,40,0
20,10,0,1,0,0,40,0
20,9,1,0,0,0,35,0
30,13,1,1,0,0,40,0
40,16,1,1,0,0,40,1
20,5,1,1,0,0,40,0
60,13,1,1,0,0,8,0
40,10,1,1,0,0,70,0
30,13,1,1,0,1902,50,1
40,6,1,1,0,0,50,0
20,9,1,1,0,0,60,0
50,8,1,0,0,0,40,0
40,14,1,1,0,0,55,0
50,9,1,0,0,0,40,0
40,14,1,0,0,0,55,1
30,5,1,1,0,0,40,0
50,13,1,1,0,0,38,0
30,16,1,1,14084,0,45,1
30,12,1,1,0,0,40,0
30,9,1,1,0,0,40,0
50,14,1,1,15024,0,60,1
30,12,1,0,0,0,45,0
20,7,0,1,0,0,45,0
30,10,1,0,0,0,40,0
50,14,1,1,0,0,40,0
50,10,1,0,0,0,30,0
17,7,1,1,0,0,15,0
40,10,1,1,0,0,40,0
30,10,0,0,0,0,40,0
20,9,0,1,0,0,40,0
40,8,1,1,0,0,55,0
40,13,1,1,0,0,60,0
30,13,1,1,0,0,60,0
40,13,1,1,0,0,45,0
70,7,1,0,0,0,8,0
40,10,1,1,0,0,55,0
70,9,1,1,0,0,40,0
50,9,0,1,0,1902,40,1
20,13,1,0,0,0,40,0
19,10,1,1,0,0,55,0
30,10,1,1,0,0,10,0
30,9,1,1,0,0,40,0
20,8,1,0,0,0,10,0
40,11,1,1,0,0,40,0
20,10,1,1,0,0,40,0
30,9,1,1,0,0,50,0
40,12,1,0,0,0,40,0
60,9,1,1,0,0,40,0
20,4,1,1,0,0,40,0
30,13,1,1,7688,0,40,1
40,6,0,1,0,0,40,0
30,10,0,0,0,0,40,0
30,11,1,1,15024,0,65,1
50,13,1,1,0,0,55,0
50,9,0,1,0,0,6,0
30,10,1,1,0,0,40,0
50,9,1,1,0,0,40,0
40,4,1,1,0,0,10,0
30,15,1,0,15024,0,45,1
50,4,1,0,0,0,60,0
20,11,1,1,0,0,30,0
40,15,1,0,0,1977,60,1
20,7,1,1,3942,0,40,0
20,4,1,1,0,0,50,0
40,4,1,1,0,0,40,0
20,9,1,1,0,0,20,0
20,10,1,0,0,0,30,0
20,13,1,1,0,0,40,0
50,5,1,0,0,0,40,0
60,9,1,0,0,0,15,0
40,13,1,1,0,0,50,0
40,10,1,1,0,0,40,0
50,9,1,1,0,0,20,0
20,10,1,0,0,0,6,0
40,7,0,1,0,0,60,0
30,9,1,1,0,0,40,0
40,3,1,1,0,0,40,0
20,3,1,1,0,0,40,0
50,13,1,1,0,1902,43,1
30,9,1,1,0,0,55,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
70,5,1,0,0,0,25,0
30,13,1,1,0,0,50,0
60,10,1,1,0,1902,35,1
20,9,1,1,0,0,8,0
40,14,1,1,4386,0,40,0
20,9,1,0,0,0,40,0
20,10,1,0,0,0,53,0
30,10,1,0,0,2205,40,0
60,9,1,1,0,0,48,0
20,10,1,0,0,0,10,0
40,16,1,1,0,0,50,1
30,7,1,1,0,2042,30,0
50,10,1,1,0,0,40,0
20,9,1,1,0,0,45,0
19,10,1,0,0,0,27,0
40,10,1,1,0,0,40,0
50,9,1,1,0,0,50,0
50,12,1,0,0,1408,5,0
18,9,1,0,0,0,25,0
40,9,1,0,0,0,55,0
30,9,1,0,0,0,40,0
30,9,1,1,594,0,50,0
60,13,1,1,0,0,50,0
30,13,1,1,0,0,55,0
30,9,1,1,0,0,40,0
18,7,1,1,0,0,55,0
50,9,1,1,0,0,40,0
50,4,0,0,0,0,56,0
40,9,1,0,0,0,40,0
60,12,1,0,0,0,40,1
20,12,1,0,0,0,25,0
20,10,1,1,0,0,50,0
20,13,1,1,3103,0,40,0
60,10,1,0,0,0,40,0
20,13,1,1,0,0,40,0
50,9,0,0,0,0,40,0
20,13,1,1,0,0,50,0
40,14,1,1,0,1755,45,0
20,10,1,0,0,0,20,0
40,13,1,1,15024,0,50,1
50,9,0,1,0,0,45,0
60,9,0,0,0,0,38,0
17,7,1,1,0,0,30,0
20,9,1,0,0,0,34,0
30,11,1,1,0,0,40,0
60,10,1,1,0,0,8,0
20,6,1,0,0,0,30,0
70,9,0,0,2964,0,40,0
18,7,1,1,0,0,25,0
40,10,1,0,0,0,48,1
20,9,1,1,0,0,40,0
50,10,0,1,0,0,41,0
60,10,0,0,0,0,24,0
30,11,1,1,0,0,40,0
40,9,1,0,0,0,40,0
40,14,1,0,0,0,20,0
30,9,0,1,0,0,40,0
40,15,0,1,99999,0,40,1
20,13,1,0,0,0,25,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
50,11,1,0,0,0,40,1
30,13,1,0,0,0,40,0
30,15,1,1,0,0,55,1
20,10,0,1,34095,0,10,1
40,11,0,1,0,2179,84,0
20,13,1,0,0,0,30,0
50,11,0,0,0,0,40,0
50,9,1,0,0,0,35,0
20,12,1,1,0,0,40,0
20,11,1,1,2407,0,40,0
30,9,1,1,0,0,46,1
30,13,1,0,0,0,40,0
60,14,1,1,0,0,40,1
30,13,1,1,0,0,45,0
30,9,1,1,0,0,40,0
30,10,1,1,0,0,45,0
20,12,1,0,0,0,40,0
30,10,1,1,0,0,56,0
30,9,1,1,0,1977,65,0
40,10,1,1,0,0,52,0
30,10,1,1,0,0,54,0
20,10,1,0,0,0,56,0
50,3,1,1,0,0,40,0
30,9,1,1,0,0,40,0
40,9,1,1,0,0,30,0
20,10,1,0,0,0,40,0
40,9,1,1,0,0,40,0
60,11,1,1,0,0,40,0
19,10,1,0,0,0,40,0
18,7,0,1,0,0,15,0
50,3,1,1,0,0,40,0
40,12,1,1,0,0,50,0
40,10,1,0,0,0,40,0
30,9,1,0,0,0,40,0
40,13,1,1,0,0,40,0
18,7,1,0,0,0,10,0
20,13,1,1,0,0,40,0
70,4,1,1,2653,0,40,0
20,10,1,0,0,0,35,0
30,10,1,1,0,0,70,0
50,14,1,0,0,0,45,1
20,9,1,1,0,0,40,0
40,14,1,0,0,0,45,1
20,10,1,0,0,0,30,0
60,9,1,1,5013,0,40,0
20,11,1,1,0,0,55,0
30,9,1,1,0,0,50,0
40,13,1,1,0,1740,40,0
40,13,1,1,0,0,45,0
60,9,1,1,0,0,50,0
40,10,1,0,0,0,44,1
40,14,1,0,1506,0,40,1
30,13,1,1,3103,0,55,1
60,10,1,0,0,0,35,0
18,7,1,1,0,0,20,0
50,7,1,0,0,0,40,0
20,10,1,0,0,0,25,0
30,10,0,1,0,0,40,0
60,10,1,0,0,0,40,0
20,10,1,1,0,0,40,0
20,9,1,0,0,0,40,0
60,4,1,1,0,0,30,0
20,11,1,1,0,0,40,0
60,9,1,0,0,0,40,0
30,11,1,1,0,0,42,1
30,10,1,0,0,0,32,0
20,9,0,1,0,0,20,0
20,9,1,1,0,0,30,0
50,12,1,1,0,0,55,1
30,13,1,0,0,0,60,1
20,13,1,0,3325,0,45,0
18,8,1,1,0,0,30,0
40,5,1,1,0,0,40,0
20,10,1,0,0,0,20,0
40,11,1,0,0,0,38,1
18,10,0,1,0,0,35,0
20,9,0,1,0,0,65,0
40,13,0,0,0,0,45,0
30,9,1,1,2829,0,45,0
20,9,0,1,0,0,40,0
40,9,1,1,0,0,50,0
30,9,1,1,0,0,50,0
20,9,1,1,0,0,20,0
40,9,1,0,0,0,40,0
20,9,1,0,0,0,45,0
30,9,1,1,0,0,40,0
20,11,1,1,0,0,43,0
50,13,1,1,0,0,25,0
30,11,1,1,0,0,40,0
30,14,1,1,0,0,44,0
40,10,1,1,0,0,40,0
60,12,1,1,0,0,50,0
40,11,1,0,0,0,36,1
50,4,1,1,0,0,24,0
40,10,1,1,0,0,50,0
30,14,1,1,0,0,40,0
20,13,1,0,0,0,50,0
30,9,1,1,0,0,40,0
20,9,1,0,0,0,55,0
30,9,1,1,0,0,40,0
40,7,1,1,0,0,40,0
30,9,1,1,0,0,38,0
60,9,1,1,3103,0,60,0
50,14,1,0,0,0,40,1
30,10,1,0,0,0,40,0
40,12,1,1,0,2377,50,1
30,8,1,1,0,0,40,0
60,7,1,0,0,0,40,0
20,13,0,1,0,0,40,0
70,9,1,0,0,0,40,0
40,9,1,1,0,0,36,0
30,10,1,1,0,0,40,0
20,13,1,0,0,0,20,0
40,7,1,1,0,0,40,0
40,13,1,1,0,0,60,0
40,3,1,1,0,0,40,0
40,9,1,1,0,0,60,0
40,10,1,0,0,0,38,0
40,9,0,0,0,0,40,0
40,5,0,0,0,0,40,0
50,2,1,0,0,1602,45,0
50,13,1,1,15024,0,42,1
20,9,1,1,0,0,40,0
30,11,1,1,0,0,40,0
40,14,1,1,0,0,36,0
20,6,1,0,0,0,12,0
20,9,1,1,0,0,30,0
30,10,1,1,0,0,40,0
40,13,1,1,0,0,48,0
30,10,1,0,0,0,10,0
30,10,1,1,0,0,52,0
40,9,1,1,0,0,40,0
30,9,1,0,0,0,40,0
30,9,1,1,0,0,45,0
30,9,1,1,0,0,40,0
50,4,0,0,0,0,38,0
30,11,1,1,0,0,15,0
30,10,0,0,0,0,40,0
30,9,1,0,5013,0,40,0
30,13,1,1,0,0,55,0
50,8,1,1,0,0,45,0
30,11,0,1,0,0,40,0
50,13,1,1,0,0,25,0
17,6,1,1,0,0,4,0
30,12,1,1,0,0,40,0
30,13,1,0,0,0,40,0
40,12,1,1,0,0,50,0
20,13,1,0,0,0,40,0
30,14,1,1,10520,0,40,1
40,13,1,1,0,0,40,0
20,13,1,1,0,0,40,0
30,13,1,0,0,0,40,0
50,9,1,1,7688,0,40,1
40,9,1,1,0,0,30,0
40,10,1,1,0,0,48,0
40,13,1,0,0,0,40,1
30,11,1,1,0,0,45,0
30,11,1,1,7298,0,40,1
17,6,1,1,0,0,12,0
50,10,1,1,0,0,45,0
20,9,1,1,0,0,40,0
60,9,1,1,0,0,40,0
40,9,1,1,0,0,25,0
40,13,1,0,0,0,20,0
30,10,1,0,0,1617,40,0
60,6,1,1,0,0,40,0
50,4,1,1,0,0,40,0
20,10,1,1,0,1485,40,0
40,14,1,1,0,0,50,1
50,9,1,1,0,0,32,0
20,10,0,1,0,0,20,0
20,11,1,1,0,0,40,0
30,13,1,1,0,0,50,0
30,9,1,1,0,0,50,0
40,9,1,0,0,625,52,1
20,10,1,1,0,0,45,0
40,10,1,1,0,0,49,0
70,9,1,0,0,0,50,0
20,9,1,0,0,0,40,0
30,13,1,1,0,0,40,0
20,10,0,0,0,0,25,0
20,5,1,1,0,0,39,0
30,9,1,1,0,0,40,0
30,10,1,0,0,0,40,0
50,4,1,1,0,0,50,0
20,11,1,1,0,0,50,0
40,10,1,0,0,0,45,0
20,10,1,0,0,0,25,0
70,9,1,1,0,0,30,0
50,10,1,1,0,1977,40,0
40,10,1,1,4386,0,99,0
20,13,1,0,0,0,30,0
50,8,1,1,0,1651,40,0
18,7,1,1,0,0,25,0
30,10,1,1,0,1740,40,0
20,11,1,1,0,0,60,0
20,9,1,1,0,0,40,0
20,7,1,1,0,1902,40,0
50,9,1,0,0,0,28,0
50,9,1,1,0,0,55,0
20,10,1,1,0,0,25,0
20,6,0,0,0,0,40,0
50,5,1,1,0,0,45,0
20,10,1,0,0,0,16,0
40,4,1,0,0,0,25,0
18,9,1,0,0,0,40,0
20,10,1,1,0,0,15,0
50,6,1,1,0,0,60,0
20,10,1,0,0,0,8,0
30,10,1,1,0,0,41,0
20,15,1,1,0,0,40,0
20,9,1,0,0,0,40,0
20,9,1,0,2829,0,40,0
40,10,1,1,0,0,40,0
30,13,1,0,0,0,60,1
30,13,1,1,0,0,40,0
20,9,0,0,0,0,40,0
70,9,1,1,0,0,9,0
40,9,0,0,0,0,40,0
40,9,1,1,4386,0,40,0
30,10,1,0,0,0,20,0
70,9,1,0,0,0,13,0
30,9,1,1,0,0,40,0
50,9,1,1,0,0,42,0
30,13,0,0,0,0,50,1
40,15,1,0,0,0,40,1
20,11,1,1,0,0,50,0
40,9,1,0,0,0,60,0
20,12,1,1,0,0,50,0
20,11,1,1,0,0,40,0
30,7,1,0,0,0,32,0
30,13,0,1,0,0,40,0
50,10,1,0,0,0,40,1
30,10,1,1,0,0,50,0
40,9,1,1,0,0,20,0
40,9,1,1,0,1672,40,0
50,13,1,1,0,0,60,0
70,9,1,1,3432,0,40,0
40,9,1,1,0,0,40,0
50,13,1,1,0,0,40,0
20,13,1,1,0,0,40,0
19,9,0,0,0,0,40,0
17,6,1,0,0,0,25,0
40,9,0,1,0,0,40,0
60,16,1,1,0,0,80,1
17,9,0,1,0,0,40,0
30,7,1,1,0,0,40,0
30,5,0,1,0,0,40,0
20,9,1,1,0,0,49,0
50,9,1,0,0,0,40,0
20,10,1,0,7298,0,48,1
17,7,0,0,0,0,24,0
30,9,1,1,0,0,46,1
18,10,1,0,0,0,4,0
50,9,1,1,0,0,50,0
40,11,0,0,0,0,40,1
20,9,1,1,0,0,45,0
19,6,1,1,0,0,30,0
20,13,1,1,0,0,35,0
20,9,0,1,0,0,38,0
60,9,1,1,0,0,40,0
30,7,1,0,0,0,8,0
20,9,1,1,0,0,30,0
30,9,1,1,0,0,84,0
30,13,1,0,0,0,40,0
40,13,1,1,0,1977,50,1
40,9,1,1,0,0,40,0
60,9,1,1,0,0,45,0
40,14,1,1,0,0,40,0
40,10,1,0,0,0,40,0
40,9,1,1,0,0,44,0
70,9,1,1,0,0,15,0
30,6,1,0,0,0,35,0
40,10,1,1,0,0,40,0
20,10,1,0,0,0,20,0
40,15,1,1,0,1977,50,1
20,10,1,1,0,0,30,0
20,10,1,0,0,0,40,0
50,14,1,1,0,0,40,0
40,7,1,0,0,0,40,0
20,10,1,0,0,0,20,0
40,13,1,0,0,0,40,1
30,9,1,0,0,0,40,0
40,9,1,1,0,0,40,0
20,6,1,1,0,0,40,0
50,9,1,1,0,0,40,0
40,9,1,0,0,0,45,0
60,6,1,1,2414,0,80,0
60,9,1,1,0,0,50,0
50,16,1,1,15024,0,60,1
30,13,1,1,0,0,40,0
20,12,1,1,0,0,20,0
20,13,1,0,0,0,35,0
30,11,0,0,0,0,40,0
20,11,0,0,0,0,40,0
40,10,0,0,0,0,40,0
30,9,1,0,0,0,30,0
20,9,1,1,0,0,40,0
40,13,1,1,0,1977,50,1
50,9,1,1,6418,0,50,0
20,13,0,1,0,0,40,0
20,10,1,0,0,1974,40,0
40,9,1,1,3325,0,50,0
60,9,1,0,0,0,40,0
20,9,1,0,0,0,40,0
30,4,1,1,0,0,40,0
50,5,1,1,0,0,40,0
50,16,1,1,0,0,60,1
30,5,1,1,0,1651,40,0
20,10,1,1,0,0,40,0
40,13,1,0,0,0,50,1
20,6,1,1,3908,0,40,0
60,9,1,0,0,0,6,0
18,10,0,1,0,0,30,0
40,9,0,1,0,0,35,0
30,9,1,0,0,0,40,0
50,9,0,0,0,0,48,0
50,2,1,1,0,0,50,0
30,9,0,0,0,0,32,0
40,7,0,0,0,0,25,0
30,16,1,1,0,0,45,1
20,13,1,1,0,0,45,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,50,0
20,10,1,0,0,0,15,0
30,9,1,0,0,0,10,0
40,13,1,1,0,0,40,0
40,6,0,1,0,1887,40,1
30,13,1,1,0,0,55,0
30,9,1,1,0,0,40,0
60,5,1,1,0,0,49,0
20,9,1,1,3325,0,45,0
18,9,1,0,0,0,60,0
40,13,1,0,0,0,40,1
50,9,1,0,0,0,40,0
40,13,1,1,0,0,45,0
20,10,1,0,0,0,25,0
30,9,1,1,0,0,40,0
20,9,0,0,0,0,20,0
20,10,1,1,0,0,40,0
20,10,1,0,0,0,35,0
40,9,0,0,0,0,44,0
30,10,0,0,0,0,40,0
30,9,0,0,0,0,35,0
60,13,0,1,0,0,40,0
50,7,1,1,0,0,48,0
40,10,1,1,0,0,50,0
